x,y,z
-1.00187,0.493851,24.6184
-0.8614,0.455413,24.1265
-0.737899,0.418246,23.6454
-0.629602,0.382949,23.1744
-0.534862,0.349934,22.7134
-0.452157,0.319465,22.2621
-0.380093,0.291688,21.82
-0.317398,0.266658,21.387
-0.262918,0.244362,20.9627
-0.215614,0.224739,20.5471
-0.174554,0.207692,20.1398
-0.138903,0.193103,19.7407
-0.10792,0.180841,19.3496
-0.0809445,0.17077,18.9663
-0.0573942,0.162757,18.5906
-0.0367533,0.156673,18.2224
-0.0185671,0.152399,17.8615
-0.00243517,0.149827,17.5078
0.0119953,0.148862,17.1612
0.0250353,0.149426,16.8214
0.0369592,0.151452,16.4883
0.0480099,0.154892,16.1619
0.0584034,0.159713,15.842
0.0683325,0.165896,15.5284
0.0779711,0.173441,15.221
0.0874768,0.182363,14.9198
0.0969947,0.192692,14.6245
0.10666,0.204475,14.3351
0.116599,0.217776,14.0515
0.126935,0.232677,13.7735
0.137787,0.249275,13.5011
0.149272,0.267688,13.2342
0.16151,0.288053,12.9725
0.174622,0.310525,12.7161
0.188733,0.335283,12.4649
0.203977,0.36253,12.2188
0.220492,0.392493,11.9776
0.238429,0.425426,11.7414
0.257947,0.461615,11.51
0.279223,0.501377,11.2834
0.302444,0.545065,11.0614
0.327819,0.593073,10.8442
0.355574,0.645837,10.6315
0.385958,0.703841,10.4235
0.419246,0.767624,10.22
0.45574,0.837782,10.0211
0.495771,0.914974,9.82683
0.539709,0.999934,9.63715
0.587958,1.09347,9.45216
0.640968,1.19649,9.27196
0.699235,1.30997,9.09667
0.763308,1.43503,8.92648
0.833792,1.57288,8.76161
0.91136,1.72486,8.60236
0.996752,1.89246,8.44909
1.09079,2.07733,8.30229
1.19438,2.28127,8.16254
1.30852,2.50627,8.03055
1.43431,2.75451,7.90724
1.57298,3.0284,7.79369
1.72586,3.33054,7.69126
1.89443,3.66378,7.60161
2.0803,4.0312,7.52675
2.28523,4.43611,7.46916
2.51114,4.88204,7.43183
2.76013,5.37273,7.41841
3.03444,5.91205,7.4333
3.33648,6.50398,7.48182
3.66881,7.15244,7.57036
4.03412,7.86118,7.70661
4.43516,8.63355,7.89967
4.87472,9.47219,8.16034
5.35554,10.3786,8.50129
5.88014,11.3528,8.9372
6.45071,12.3921,9.48487
7.06883,13.4911,10.1632
7.73523,14.6399,10.9928
8.44934,15.8233,11.9958
9.20894,17.0194,13.1943
10.0095,18.1985,14.6092
10.8438,19.3217,16.258
11.7009,20.341,18.1514
12.5661,21.1992,20.2901
13.4204,21.8325,22.6602
14.24,22.1734,25.2295
14.9972,22.1578,27.9444
15.6614,21.7317,30.7289
16.2006,20.8611,33.4875
16.5837,19.5398,36.111
16.7837,17.7953,38.4872
16.7807,15.6901,40.5137
16.5638,13.3169,42.1107
16.1333,10.789,43.2312
15.5005,8.22622,43.8658
14.6871,5.74092,44.0412
13.7221,3.42656,43.813
12.6399,1.35035,43.2558
11.4762,-0.448621,42.4517
10.2662,-1.95711,41.4802
9.04151,-3.1826,40.4121
7.82962,-4.14707,39.3051
6.65269,-4.88101,38.2028
5.52769,-5.41853,37.1357
4.46671,-5.79373,36.1231
3.47755,-6.03839,35.1754
2.56439,-6.18078,34.2965
1.72853,-6.24511,33.4858
0.969037,-6.25163,32.7397
0.28331,-6.21689,32.0532
-0.332409,-6.15421,31.4204
-0.882657,-6.07418,30.8353
-1.37243,-5.98511,30.2923
-1.80695,-5.89344,29.7863
-2.19147,-5.80412,29.3125
-2.53118,-5.72091,28.8669
-2.83105,-5.64661,28.4464
-3.09582,-5.58328,28.048
-3.32997,-5.53238,27.6695
-3.53764,-5.49492,27.3091
-3.72265,-5.47153,26.9655
-3.88853,-5.46259,26.6376
-4.03848,-5.46826,26.3246
-4.17541,-5.48852,26.0261
-4.30193,-5.52326,25.7419
-4.42042,-5.57226,25.4717
-4.53296,-5.63524,25.2157
-4.64146,-5.71187,24.974
-4.74757,-5.80178,24.7471
-4.85276,-5.90457,24.5352
-4.95833,-6.01982,24.3389
-5.06541,-6.14707,24.1588
-5.17497,-6.28586,23.9955
-5.28784,-6.43564,23.8498
-5.40474,-6.59586,23.7224
-5.52624,-6.76589,23.6142
-5.6528,-6.94504,23.5259
-5.78478,-7.13253,23.4586
-5.92241,-7.3275,23.4131
-6.06582,-7.52894,23.3903
-6.21502,-7.73575,23.3912
-6.36992,-7.94666,23.4165
-6.53028,-8.16025,23.4672
-6.69577,-8.37491,23.5438
-6.86593,-8.58888,23.6471
-7.04014,-8.80018,23.7775
-7.21766,-9.00667,23.9351
-7.39762,-9.20601,24.1202
-7.57898,-9.39572,24.3323
-7.76055,-9.57316,24.5708
-7.94103,-9.73558,24.8349
-8.11895,-9.88019,25.1231
-8.29273,-10.0042,25.4336
-8.46066,-10.1049,25.7642
-8.62096,-10.1796,26.1119
-8.77177,-10.2261,26.4737
-8.91119,-10.2422,26.8457
-9.03735,-10.2265,27.2238
-9.14842,-10.1777,27.6036
-9.24266,-10.0954,27.9803
-9.31847,-9.97962,28.3489
-9.37446,-9.83116,28.7045
-9.40947,-9.65151,29.0424
-9.42263,-9.4428,29.3577
-9.41337,-9.20782,29.6462
-9.3815,-8.94991,29.9042
-9.32717,-8.67288,30.1283
-9.25088,-8.38085,30.3162
-9.15351,-8.0782,30.4658
-9.03627,-7.76935,30.5762
-8.90068,-7.45867,30.6469
-8.7485,-7.15035,30.6783
-8.58174,-6.84829,30.6713
-8.40255,-6.55601,30.6274
-8.2132,-6.27658,30.5486
-8.01601,-6.01261,30.4373
-7.81329,-5.7662,30.296
-7.60734,-5.53896,30.1275
-7.40033,-5.33204,29.9346
-7.19435,-5.14616,29.7202
-6.99131,-4.98166,29.4872
-6.79297,-4.83854,29.2382
-6.60092,-4.71654,28.9758
-6.41653,-4.61519,28.7026
-6.24102,-4.53384,28.4207
-6.07541,-4.47173,28.1324
-5.92054,-4.42803,27.8394
-5.77711,-4.40189,27.5437
-5.64565,-4.39243,27.2468
-5.52658,-4.39881,26.9503
-5.42018,-4.42023,26.6554
-5.32664,-4.45593,26.3636
-5.24606,-4.50522,26.076
-5.17847,-4.5675,25.7936
-5.12385,-4.64222,25.5176
-5.08211,-4.7289,25.249
-5.05316,-4.82713,24.9886
-5.03686,-4.93659,24.7376
-5.03305,-5.05696,24.4967
-5.04158,-5.18801,24.2671
-5.06228,-5.32953,24.0495
-5.09498,-5.48133,23.845
-5.1395,-5.64324,23.6546
-5.19567,-5.81507,23.4792
-5.26332,-5.99664,23.32
-5.34227,-6.1877,23.178
-5.43234,-6.38798,23.0544
-5.53333,-6.59713,22.9503
-5.64503,-6.81471,22.8669
-5.76718,-7.04016,22.8054
-5.89952,-7.27282,22.7671
-6.04172,-7.51183,22.7533
-6.19341,-7.7562,22.7651
-6.35412,-8.00471,22.8038
-6.52333,-8.25593,22.8706
-6.70041,-8.50821,22.9665
-6.88462,-8.75962,23.0924
-7.0751,-9.00799,23.2491
-7.27084,-9.25086,23.4372
-7.4707,-9.48553,23.6569
-7.67335,-9.70905,23.9081
-7.87731,-9.91824,24.1903
-8.08095,-10.1097,24.5027
-8.28244,-10.2801,24.8436
-8.4798,-10.4258,25.211
-8.67092,-10.5435,25.6023
-8.85355,-10.6297,26.0141
-9.02536,-10.6816,26.4425
-9.18399,-10.6964,26.8829
-9.32706,-10.6722,27.3301
-9.45227,-10.6076,27.7786
-9.55743,-10.5019,28.2223
-9.64053,-10.3553,28.655
-9.69985,-10.169,29.0706
-9.73395,-9.94506,29.463
-9.74179,-9.68643,29.8264
-9.72274,-9.39688,30.1555
-9.67664,-9.08094,30.446
-9.60378,-8.74365,30.6941
-9.50495,-8.39046,30.8969
-9.38137,-8.02703,31.0528
-9.2347,-7.659,31.1608
-9.06696,-7.29185,31.2211
-8.8805,-6.93069,31.2347
-8.67789,-6.58017,31.2034
-8.46189,-6.24436,31.1295
-8.23535,-5.92668,31.016
-8.00111,-5.62987,30.8662
-7.76202,-5.35602,30.6835
-7.5208,-5.10655,30.4715
-7.28,-4.88232,30.2339
-7.04202,-4.68368,29.9742
-6.80902,-4.5105,29.6957
-6.58292,-4.36234,29.4016
-6.36542,-4.23843,29.0949
-6.15797,-4.13783,28.7783
-5.96176,-4.05944,28.4542
-5.7778,-4.00209,28.1248
-5.60685,-3.96458,27.7923
-5.44951,-3.9457,27.4583
-5.3062,-3.94433,27.1245
-5.1772,-3.95938,26.7924
-5.06267,-3.98987,26.4632
-4.96265,-4.03491,26.1382
-4.8771,-4.09372,25.8185
-4.80593,-4.16562,25.5051
-4.74898,-4.25004,25.199
-4.70607,-4.34652,24.9011
-4.677,-4.45467,24.6124
-4.66153,-4.57422,24.3336
-4.65946,-4.70495,24.0658
-4.67056,-4.84671,23.8097
-4.69462,-4.99941,23.5664
-4.73145,-5.16299,23.3368
-4.78087,-5.33741,23.1219
-4.84271,-5.52266,22.9226
-4.91681,-5.71871,22.7402
-5.00304,-5.92549,22.5758
-5.10126,-6.14291,22.4305
-5.21133,-6.37079,22.3057
-5.3331,-6.60888,22.2028
-5.46643,-6.85681,22.123
-5.61111,-7.11407,22.068
-5.76693,-7.37998,22.0392
-5.93362,-7.65366,22.0381
-6.11081,-7.934,22.0664
-6.2981,-8.21965,22.1257
-6.49493,-8.50895,22.2173
-6.70066,-8.79993,22.3427
-6.91449,-9.09027,22.5033
-7.13547,-9.37732,22.7
-7.36245,-9.65801,22.9337
-7.5941,-9.92897,23.2049
-7.82887,-10.1864,23.5135
-8.06498,-10.4263,23.859
-8.30043,-10.6444,24.2404
-8.53299,-10.8361,24.6557
-8.76019,-10.9969,25.1024
-8.97941,-11.1223,25.577
-9.18782,-11.2082,26.0752
-9.38249,-11.2507,26.5917
-9.56045,-11.2465,27.1206
-9.71872,-11.1932,27.655
-9.85442,-11.0894,28.1875
-9.96485,-10.9346,28.7104
-10.0476,-10.7296,29.2156
-10.1006,-10.4766,29.6953
-10.1224,-10.1789,30.1418
-10.1117,-9.84112,30.5481
-10.0682,-9.46881,30.9082
-9.99197,-9.06841,31.217
-9.88383,-8.64698,31.4707
-9.74516,-8.21188,31.6669
-9.57792,-7.77051,31.8044
-9.38458,-7.33003,31.8835
-9.16804,-6.89714,31.9055
-8.93152,-6.47785,31.8729
-8.67849,-6.07736,31.7889
-8.4125,-5.69994,31.6576
-8.13717,-5.34893,31.4831
-7.85601,-5.02675,31.2703
-7.57241,-4.73494,31.0237
-7.28953,-4.47425,30.748
-7.01027,-4.24475,30.4475
-6.73724,-4.04595,30.1265
-6.47272,-3.87692,29.7889
-6.21868,-3.73637,29.438
-5.97676,-3.62282,29.077
-5.74829,-3.53461,28.7088
-5.53433,-3.47007,28.3358
-5.33566,-3.42749,27.9602
-5.15284,-3.40524,27.5837
-4.98622,-3.40178,27.2082
-4.83599,-3.41571,26.8351
-4.70216,-3.44574,26.4656
-4.58466,-3.49074,26.1009
-4.4833,-3.54976,25.742
-4.39786,-3.62197,25.3898
-4.32802,-3.70671,25.0452
-4.27348,-3.80345,24.7091
-4.23391,-3.9118,24.3822
-4.20895,-4.03149,24.0653
-4.19831,-4.16235,23.7592
-4.20167,-4.30431,23.4647
-4.21875,-4.45739,23.1826
-4.24932,-4.62167,22.9138
-4.29315,-4.79727,22.6592
-4.35009,-4.98436,22.4197
-4.41997,-5.18314,22.1964
-4.50269,-5.3938,21.9904
-4.59817,-5.6165,21.8029
-4.70634,-5.85141,21.6352
-4.82717,-6.09858,21.4888
-4.96061,-6.35803,21.365
-5.10664,-6.62964,21.2655
-5.26519,-6.91314,21.1921
-5.43619,-7.2081,21.1464
-5.61952,-7.51386,21.1305
-5.81499,-7.82953,21.1464
-6.02232,-8.15389,21.1959
-6.24116,-8.4854,21.2813
-6.47098,-8.82212,21.4045
-6.71113,-9.16168,21.5675
-6.96077,-9.50124,21.7721
-7.21884,-9.83747,22.0198
-7.48402,-10.1665,22.312
-7.75476,-10.484,22.6493
-8.0292,-10.785,23.032
-8.30515,-11.0642,23.4596
-8.58012,-11.3159,23.9308
-8.85132,-11.5342,24.4433
-9.11561,-11.7129,24.9936
-9.3696,-11.8461,25.5772
-9.60966,-11.9282,26.1882
-9.83202,-11.9542,26.8196
-10.0328,-11.92,27.4632
-10.2082,-11.8228,28.1097
-10.3545,-11.661,28.7491
-10.4684,-11.4348,29.3711
-10.5469,-11.1462,29.9649
-10.5876,-10.7989,30.5203
-10.5887,-10.3986,31.0277
-10.5494,-9.95239,31.4787
-10.4694,-9.46862,31.8663
-10.3496,-8.9567,32.1852
-10.1915,-8.42652,32.4321
-9.99753,-7.88808,32.6054
-9.77076,-7.35104,32.7055
-9.5149,-6.82437,32.7346
-9.2341,-6.31603,32.6962
-8.93281,-5.83278,32.5949
-8.61565,-5.38004,32.4364
-8.28722,-4.96186,32.2266
-7.95204,-4.58097,31.9718
-7.61438,-4.23887,31.6784
-7.2782,-3.936,31.3522
-6.94707,-3.6719,30.999
-6.62415,-3.44538,30.6241
-6.31215,-3.2547,30.232
-6.01334,-3.09776,29.827
-5.72957,-2.97222,29.4126
-5.46228,-2.87562,28.992
-5.21254,-2.80552,28.5679
-4.98108,-2.75953,28.1425
-4.76834,-2.73542,27.7177
-4.57452,-2.73109,27.2951
-4.39962,-2.7447,26.8762
-4.24345,-2.77457,26.4619
-4.10572,-2.8193,26.0535
-3.98602,-2.87766,25.6516
-3.88389,-2.94867,25.257
-3.7988,-3.03152,24.8706
-3.73025,-3.12563,24.4928
-3.67771,-3.23055,24.1242
-3.64066,-3.34603,23.7656
-3.61863,-3.47193,23.4174
-3.61118,-3.60826,23.0804
-3.61792,-3.75514,22.7551
-3.63852,-3.91276,22.4421
-3.67269,-4.08144,22.1424
-3.72021,-4.26153,21.8565
-3.78091,-4.45346,21.5855
-3.85469,-4.65767,21.3302
-3.9415,-4.87467,21.0917
-4.04133,-5.10492,20.8712
-4.15424,-5.34892,20.6699
-4.2803,-5.6071,20.4893
-4.41964,-5.87986,20.3309
-4.57239,-6.16748,20.1964
-4.73871,-6.47017,20.0877
-4.91873,-6.78794,20.0068
-5.11259,-7.12065,19.9559
-5.32036,-7.46787,19.9375
-5.54209,-7.82891,19.9539
-5.77769,-8.20271,20.008
-6.02701,-8.58779,20.1024
-6.28971,-8.98218,20.24
-6.5653,-9.38336,20.4237
-6.85304,-9.78817,20.6561
-7.15195,-10.1928,20.9398
-7.46072,-10.5925,21.2771
-7.7777,-10.9821,21.6698
-8.10085,-11.3554,22.1189
-8.42771,-11.7055,22.6247
-8.75535,-12.0247,23.1864
-9.08038,-12.3051,23.8019
-9.39893,-12.5382,24.4676
-9.70673,-12.7156,25.1781
-9.99908,-12.8291,25.9263
-10.271,-12.8714,26.7033
-10.5174,-12.8362,27.4983
-10.7331,-12.719,28.2991
-10.913,-12.5172,29.0919
-11.0524,-12.2307,29.8625
-11.1474,-11.8622,30.5962
-11.1944,-11.4169,31.2787
-11.1912,-10.9028,31.897
-11.1365,-10.3304,32.4397
-11.0302,-9.71171,32.8977
-10.8734,-9.06034,33.2646
-10.6686,-8.39036,33.5368
-10.4191,-7.71572,33.7136
-10.1295,-7.04964,33.7971
-9.80498,-6.40398,33.7917
-9.4513,-5.78887,33.7036
-9.07456,-5.21243,33.5405
-8.68094,-4.68073,33.3109
-8.27651,-4.19775,33.0237
-7.86705,-3.7656,32.6878
-7.45792,-3.38476,32.3114
-7.05393,-3.05432,31.9027
-6.6593,-2.77229,31.4685
-6.27762,-2.5359,31.0151
-5.91184,-2.34186,30.5479
-5.5643,-2.18658,30.0714
-5.23679,-2.06637,29.5895
-4.93056,-1.97758,29.1052
-4.64639,-1.9167,28.6211
-4.38469,-1.88049,28.1391
-4.14552,-1.86596,27.6609
-3.92867,-1.87045,27.1877
-3.7337,-1.89165,26.7206
-3.56004,-1.92754,26.2604
-3.40695,-1.97645,25.8077
-3.27366,-2.03698,25.3629
-3.15933,-2.10804,24.9266
-3.06312,-2.18877,24.4992
-2.98419,-2.27856,24.0809
-2.92174,-2.37701,23.672
-2.875,-2.48388,23.273
-2.84329,-2.59914,22.8841
-2.82598,-2.72288,22.5056
-2.8225,-2.85532,22.1379
-2.8324,-2.99682,21.7814
-2.85527,-3.14783,21.4365
-2.89082,-3.30887,21.1038
-2.93882,-3.48058,20.7839
-2.99914,-3.66364,20.4773
-3.07172,-3.8588,20.1848
-3.15658,-4.06686,19.9073
-3.25382,-4.28865,19.6456
-3.36361,-4.52505,19.4009
-3.4862,-4.77693,19.1744
-3.62187,-5.04516,18.9675
-3.77098,-5.33059,18.7817
-3.93393,-5.63404,18.6189
-4.11115,-5.95623,18.4809
-4.3031,-6.29779,18.3702
-4.51024,-6.65916,18.289
-4.73303,-7.04063,18.2403
-4.97189,-7.44216,18.2269
-5.22719,-7.86341,18.2524
-5.49921,-8.30361,18.3202
-5.7881,-8.76144,18.4341
-6.09384,-9.23498,18.5984
-6.41621,-9.72155,18.8172
-6.75469,-10.2176,19.0947
-7.10844,-10.7186,19.4351
-7.47622,-11.2188,19.8423
-7.8563,-11.7115,20.3199
-8.2464,-12.1884,20.8705
-8.64362,-12.6402,21.4956
-9.0444,-13.0563,22.1956
-9.44444,-13.425,22.9686
-9.83871,-13.7339,23.8109
-10.2215,-13.9704,24.7161
-10.5863,-14.1218,25.6746
-10.9262,-14.1766,26.6744
-11.2339,-14.125,27.7
-11.5019,-13.9596,28.7336
-11.723,-13.6764,29.7549
-11.8904,-13.2753,30.7427
-11.9982,-12.7609,31.675
-12.0416,-12.142,32.5311
-12.0175,-11.4319,33.2922
-11.9243,-10.6475,33.9425
-11.7626,-9.80862,34.4706
-11.5346,-8.93634,34.8697
-11.2446,-8.0522,35.1375
-10.8983,-7.1767,35.2766
-10.5028,-6.32834,35.2935
-10.0662,-5.52277,35.1979
-9.59708,-4.77231,35.0017
-9.1042,-4.08577,34.7183
-8.59622,-3.46856,34.3615
-8.08129,-2.923,33.9446
-7.56692,-2.44881,33.4801
-7.05973,-2.04358,32.9795
-6.56543,-1.70333,32.4525
-6.08872,-1.42305,31.9076
-5.63339,-1.19707,31.3516
-5.20227,-1.01951,30.7901
-4.79738,-0.884458,30.2273
-4.41999,-0.786282,29.6668
-4.07075,-0.719706,29.1109
-3.74974,-0.679928,28.5615
-3.45661,-0.66266,28.0198
-3.19067,-0.664143,27.4867
-2.95095,-0.681137,26.9628
-2.73629,-0.710897,26.4485
-2.54542,-0.751138,25.9438
-2.37698,-0.799994,25.449
-2.22956,-0.855975,24.9639
-2.1018,-0.917924,24.4886
-1.99235,-0.98498,24.0229
-1.89991,-1.05654,23.5669
-1.82328,-1.13221,23.1204
-1.76134,-1.21179,22.6833
-1.71305,-1.29527,22.2557
-1.67749,-1.38275,21.8375
-1.65385,-1.47447,21.4286
-1.6414,-1.57075,21.0291
-1.63953,-1.67205,20.639
-1.64775,-1.77887,20.2584
-1.66564,-1.89181,19.8873
-1.6929,-2.01152,19.526
-1.72931,-2.13874,19.1745
-1.77476,-2.27426,18.833
-1.82921,-2.41894,18.502
-1.89274,-2.57368,18.1816
-1.96546,-2.73947,17.8723
-2.04763,-2.91736,17.5746
-2.13953,-3.10845,17.289
-2.24155,-3.31392,17.0163
-2.35417,-3.53501,16.7572
-2.47791,-3.77302,16.5128
-2.61341,-4.0293,16.2841
-2.76134,-4.30528,16.0725
-2.92246,-4.60241,15.8795
-3.09761,-4.92216,15.7069
-3.28768,-5.26604,15.5569
-3.49361,-5.6355,15.4318
-3.71639,-6.03195,15.3344
-3.95706,-6.45667,15.2679
-4.21666,-6.91078,15.236
-4.49623,-7.39512,15.2427
-4.79677,-7.91016,15.2929
-5.1192,-8.45587,15.3917
-5.46434,-9.03157,15.545
-5.83282,-9.63573,15.7592
-6.225,-10.2658,16.0411
-6.64091,-10.9177,16.3981
-7.08014,-11.5862,16.8378
-7.54169,-12.2638,17.3678
-8.02387,-12.9411,17.9952
-8.52413,-13.6062,18.7267
-9.03891,-14.2447,19.5672
-9.56351,-14.8397,20.5197
-10.0919,-15.3719,21.5842
-10.6168,-15.8198,22.7569
-11.1294,-16.1611,24.0293
-11.6196,-16.373,25.3874
-12.0762,-16.4341,26.8111
-12.487,-16.3261,28.2745
-12.8398,-16.0356,29.7461
-13.1222,-15.5561,31.19
-13.323,-14.8893,32.5682
-13.4326,-14.0463,33.8423
-13.4438,-13.0471,34.977
-13.3524,-11.9201,35.9425
-13.1577,-10.7,36.7167
-12.8624,-9.42541,37.287
-12.4729,-8.13538,37.6506
-11.9985,-6.86703,37.814
-11.4509,-5.65285,37.7918
-10.8436,-4.51904,37.6045
-10.1908,-3.48465,37.2761
-9.50709,-2.5615,36.8323
-8.80618,-1.75475,36.298
-8.10082,-1.06395,35.6967
-7.40228,-0.48425,35.0489
-6.72011,-0.00764934,34.3717
-6.06209,0.375818,33.6791
-5.43426,0.677121,32.9821
-4.84102,0.907462,32.2885
-4.28531,1.07772,31.6042
-3.76877,1.19806,30.933
-3.29197,1.27775,30.2772
-2.85459,1.325,29.638
-2.45561,1.34698,29.0161
-2.09348,1.34985,28.4112
-1.76625,1.33878,27.8229
-1.47171,1.31812,27.2507
-1.20747,1.29144,26.6938
-0.971099,1.26162,26.1515
-0.760111,1.23099,25.623
-0.572079,1.2014,25.1077
-0.404646,1.17429,24.6048
-0.25556,1.15076,24.1138
-0.122694,1.13165,23.6342
-0.00404907,1.11759,23.1655
0.10223,1.10904,22.7073
0.197862,1.10633,22.2594
0.284428,1.1097,21.8213
0.363379,1.11934,21.3927
0.436042,1.13538,20.9736
0.503632,1.15794,20.5636
0.567258,1.18716,20.1627
0.627937,1.22317,19.7706
0.686602,1.26611,19.3872
0.744114,1.31619,19.0124
0.801273,1.37363,18.6462
0.858826,1.43871,18.2886
0.917479,1.51178,17.9394
0.977906,1.59323,17.5988
1.04076,1.68351,17.2666
1.10667,1.78316,16.9432
1.17627,1.89279,16.6284
1.25018,2.01307,16.3226
1.32906,2.14477,16.0259
1.41355,2.28876,15.7387
1.50433,2.44597,15.4612
1.60212,2.61745,15.194
1.70765,2.80435,14.9375
1.82173,3.00792,14.6925
1.94518,3.22952,14.4597
2.0789,3.4706,14.2401
2.22385,3.73276,14.0348
2.38103,4.01765,13.8452
2.55154,4.32707,13.6729
2.73654,4.66287,13.5198
2.93723,5.02697,13.3882
3.15493,5.42135,13.2806
3.39098,5.84797,13.2001
3.6468,6.30874,13.1505
3.92386,6.80543,13.1357
4.22361,7.3396,13.1608
4.54754,7.91246,13.2313
4.89706,8.52471,13.3535
5.27348,9.17632,13.5346
5.67797,9.86633,13.7828
6.1114,10.5925,14.1068
6.57429,11.351,14.5165
7.06665,12.136,15.0222
7.58782,12.9393,15.6344
8.13627,13.7496,16.3639
8.70941,14.5524,17.2204
9.30332,15.3295,18.2124
9.91255,16.0589,19.3456
10.5299,16.7149,20.6221
11.1462,17.2682,22.0387
11.7502,17.6877,23.5855
12.329,17.9413,25.2446
12.8675,17.9987,26.9892
13.3497,17.8339,28.7836
13.7587,17.4282,30.5835
14.0782,16.7737,32.3384
14.2932,15.8751,33.9947
14.391,14.7512,35.4997
14.3629,13.4345,36.806
14.2047,11.9693,37.8761
13.917,10.4077,38.6856
13.5056,8.80555,39.2249
12.9812,7.21701,39.4992
12.3582,5.69058,39.5266
11.6538,4.26568,39.3353
10.887,2.97097,38.9595
10.077,1.824,38.4361
9.24239,0.832078,37.8013
8.4003,-0.00604489,37.0883
7.56574,-0.698152,36.3255
6.75131,-1.25648,35.5365
5.96714,-1.69587,34.7396
5.22088,-2.03226,33.9483
4.51796,-2.28154,33.172
3.86182,-2.45881,32.4168
3.25416,-2.57786,31.6863
2.69531,-2.65099,30.9819
2.18447,-2.68889,30.304
1.71996,-2.70067,29.6519
1.29949,-2.69403,29.0246
0.920284,-2.67534,28.4204
0.579314,-2.64983,27.838
0.273374,-2.62173,27.2757
-0.000793578,-2.59444,26.7322
-0.246424,-2.57066,26.2061
-0.466673,-2.55249,25.6962
-0.664574,-2.54159,25.2017
-0.843009,-2.53922,24.7217
-1.00469,-2.54636,24.2555
-1.15216,-2.56375,23.8025
-1.28777,-2.59198,23.3623
-1.4137,-2.6315,22.9347
-1.53197,-2.68268,22.5193
-1.64443,-2.74588,22.1161
-1.7528,-2.82139,21.725
-1.85866,-2.90954,21.346
-1.96345,-3.01066,20.9793
-2.06853,-3.12515,20.6251
-2.17518,-3.25341,20.2837
-2.28456,-3.39594,19.9555
-2.39782,-3.55325,19.6408
-2.516,-3.72596,19.3404
-2.64014,-3.91471,19.055
-2.77124,-4.12023,18.7853
-2.91026,-4.3433,18.5323
-3.05816,-4.58472,18.2972
-3.21589,-4.84535,18.0813
-3.38436,-5.12605,17.8861
-3.56453,-5.42769,17.7134
-3.7573,-5.7511,17.5652
-3.96359,-6.09704,17.4438
-4.18428,-6.46616,17.3517
-4.42025,-6.85895,17.2919
-4.67229,-7.27567,17.2675
-4.94116,-7.71626,17.2823
-5.22751,-8.18027,17.3402
-5.53186,-8.66672,17.4455
-5.85456,-9.174,17.6028
-6.19575,-9.69971,17.8172
-6.55525,-10.2405,18.0938
-6.93256,-10.792,18.4378
-7.32673,-11.3484,18.8543
-7.7363,-11.9025,19.3481
-8.15918,-12.4458,19.9232
-8.59257,-12.9679,20.5829
-9.03291,-13.4569,21.3287
-9.47573,-13.8993,22.1604
-9.91567,-14.2805,23.075
-10.3464,-14.5851,24.0669
-10.7609,-14.7975,25.1267
-11.151,-14.9028,26.2415
-11.5083,-14.8876,27.3945
-11.8239,-14.7415,28.565
-12.0889,-14.4577,29.7296
-12.295,-14.0344,30.8625
-12.4345,-13.4753,31.9373
-12.5013,-12.7899,32.9278
-12.4911,-11.9934,33.8106
-12.4014,-11.1058,34.5658
-12.2324,-10.1512,35.1786
-11.9864,-9.1555,35.6402
-11.6681,-8.14529,35.9479
-11.2844,-7.14595,36.1051
-10.8435,-6.18018,36.12
-10.355,-5.267,36.0053
-9.82935,-4.42108,35.776
-9.27687,-3.65254,35.4491
-8.70782,-2.9672,35.0414
-8.13182,-2.36696,34.5695
-7.55759,-1.85053,34.0483
-6.99276,-1.41412,33.4914
-6.44381,-1.05217,32.9099
-5.91599,-0.757945,32.3134
-5.41338,-0.52417,31.7093
-4.93897,-0.343401,31.1034
-4.49478,-0.208384,30.5003
-4.08194,-0.112273,29.9031
-3.70087,-0.0487833,29.314
-3.35137,-0.0122706,28.7345
-3.03275,0.00224017,28.1656
-2.74397,-0.000940705,27.6079
-2.48367,-0.0181379,27.0614
-2.25033,-0.0462654,26.5263
-2.04229,-0.0827726,26.0024
-1.85785,-0.125587,25.4895
-1.69526,-0.173057,24.9874
-1.55284,-0.223896,24.4958
-1.42894,-0.277133,24.0144
-1.32198,-0.332062,23.543
-1.23048,-0.388206,23.0814
-1.15308,-0.445275,22.6293
-1.08852,-0.503138,22.1864
-1.03564,-0.561795,21.7527
-0.993424,-0.621353,21.3279
-0.960941,-0.682011,20.9119
-0.937386,-0.74404,20.5045
-0.922055,-0.807775,20.1056
-0.914346,-0.873603,19.7151
-0.913754,-0.941959,19.3329
-0.919864,-1.01332,18.959
-0.93235,-1.0882,18.5932
-0.950966,-1.16716,18.2355
-0.975545,-1.25077,17.886
-1.00599,-1.33969,17.5445
-1.04229,-1.43458,17.2112
-1.08448,-1.53615,16.886
-1.13267,-1.64517,16.5691
-1.18705,-1.76248,16.2605
-1.24785,-1.88893,15.9606
-1.31538,-2.02549,15.6694
-1.39,-2.17316,15.3872
-1.47216,-2.33304,15.1144
-1.56236,-2.5063,14.8515
-1.66116,-2.69421,14.5989
-1.76919,-2.89812,14.3572
-1.88719,-3.11948,14.1274
-2.01593,-3.35987,13.9102
-2.15628,-3.62094,13.7069
-2.30919,-3.90446,13.5186
-2.47569,-4.21229,13.347
