t,distance
73.65,14.3308
73.66,14.792
73.67,15.2791
73.68,15.7809
73.69,16.2851
73.7,16.7791
73.71,17.25
73.72,17.6859
73.73,18.0754
73.74,18.4089
73.75,18.6787
73.76,18.8795
73.77,19.0081
73.78,19.064
73.79,19.0492
73.8,18.9675
73.81,18.8249
73.82,18.6284
73.83,18.3862
73.84,18.1067
73.85,17.7987
73.86,17.4707
73.87,17.1306
73.88,16.7861
73.89,16.4439
73.9,16.1105
73.91,15.7918
73.92,15.4934
73.93,15.2207
73.94,14.9791
73.95,14.7744
73.96,14.6124
73.97,14.499
73.98,14.4403
73.99,14.4421
74,14.5097
74.01,14.6473
74.02,14.8573
74.03,15.14
74.04,15.4933
74.05,15.9119
74.06,16.3875
74.07,16.9087
74.08,17.4616
74.09,18.03
74.1,18.596
74.11,19.1412
74.12,19.6474
74.13,20.0976
74.14,20.4767
74.15,20.7728
74.16,20.9778
74.17,21.0873
74.18,21.1011
74.19,21.0231
74.2,20.8605
74.21,20.6233
74.22,20.3233
74.23,19.9735
74.24,19.5871
74.25,19.1771
74.26,18.7554
74.27,18.3327
74.28,17.9184
74.29,17.5203
74.3,17.145
74.31,16.7981
74.32,16.4843
74.33,16.2075
74.34,15.9718
74.35,15.7808
74.36,15.6384
74.37,15.5488
74.38,15.5163
74.39,15.5452
74.4,15.6398
74.41,15.8038
74.42,16.04
74.43,16.3501
74.44,16.7336
74.45,17.1882
74.46,17.7087
74.47,18.2874
74.48,18.9138
74.49,19.5745
74.5,20.2539
74.51,20.9344
74.52,21.5971
74.53,22.2226
74.54,22.7919
74.55,23.2875
74.56,23.6945
74.57,24.0009
74.58,24.1991
74.59,24.2856
74.6,24.2614
74.61,24.1317
74.62,23.9051
74.63,23.5932
74.64,23.2091
74.65,22.7671
74.66,22.2814
74.67,21.7655
74.68,21.2318
74.69,20.6908
74.7,20.1514
74.71,19.6206
74.72,19.1035
74.73,18.6039
74.74,18.1238
74.75,17.6643
74.76,17.2258
74.77,16.8075
74.78,16.4088
74.79,16.0283
74.8,15.6646
74.81,15.3165
74.82,14.9824
74.83,14.6612
74.84,14.3517
74.85,14.0527
74.86,13.7634
74.87,13.483
74.88,13.211
74.89,12.9467
74.9,12.6897
74.91,12.4399
74.92,12.1969
74.93,11.9608
74.94,11.7314
74.95,11.5091
74.96,11.2939
74.97,11.0863
74.98,10.8869
74.99,10.6962
75,10.5153
75.01,10.3453
75.02,10.1877
75.03,10.0443
75.04,9.91739
75.05,9.8098
75.06,9.72488
75.07,9.66669
75.08,9.64004
75.09,9.65056
75.1,9.70472
75.11,9.80983
75.12,9.97398
75.13,10.2059
75.14,10.5148
75.15,10.9101
75.16,11.4013
75.17,11.9975
75.18,12.7075
75.19,13.5395
75.2,14.5004
75.21,15.5964
75.22,16.8319
75.23,18.2094
75.24,19.7288
75.25,21.3864
75.26,23.1741
75.27,25.0778
75.28,27.0765
75.29,29.1408
75.3,31.2324
75.31,33.3037
75.32,35.2983
75.33,37.154
75.34,38.8055
75.35,40.1901
75.36,41.2529
75.37,41.953
75.38,42.2679
75.39,42.1962
75.4,41.7577
75.41,40.9899
75.42,39.9442
75.43,38.6791
75.44,37.2551
75.45,35.7294
75.46,34.1525
75.47,32.5665
75.48,31.0043
75.49,29.4904
75.5,28.0422
75.51,26.6721
75.52,25.389
75.53,24.2004
75.54,23.1141
75.55,22.139
75.56,21.2861
75.57,20.5671
75.58,19.9937
75.59,19.5744
75.6,19.311
75.61,19.1962
75.62,19.2107
75.63,19.3242
75.64,19.4975
75.65,19.6873
75.66,19.8514
75.67,19.9533
75.68,19.9667
75.69,19.8773
75.7,19.6836
75.71,19.395
75.72,19.0299
75.73,18.6124
75.74,18.1688
75.75,17.7249
75.76,17.3032
75.77,16.922
75.78,16.5939
75.79,16.3263
75.8,16.122
75.81,15.9797
75.82,15.8957
75.83,15.8645
75.84,15.8801
75.85,15.9364
75.86,16.0278
75.87,16.1497
75.88,16.2979
75.89,16.4695
75.9,16.6619
75.91,16.8734
75.92,17.1024
75.93,17.3478
75.94,17.6083
75.95,17.8828
75.96,18.1701
75.97,18.4685
75.98,18.7765
75.99,19.0918
76,19.4123
76.01,19.7353
76.02,20.058
76.03,20.3773
76.04,20.6903
76.05,20.9936
76.06,21.2843
76.07,21.5593
76.08,21.8158
76.09,22.0514
76.1,22.264
76.11,22.4519
76.12,22.614
76.13,22.7496
76.14,22.8587
76.15,22.9416
76.16,22.9995
76.17,23.0336
76.18,23.046
76.19,23.039
76.2,23.0149
76.21,22.9766
76.22,22.9268
76.23,22.8684
76.24,22.804
76.25,22.7359
76.26,22.6664
76.27,22.597
76.28,22.529
76.29,22.463
76.3,22.399
76.31,22.3364
76.32,22.2742
76.33,22.2108
76.34,22.1441
76.35,22.0718
76.36,21.9914
76.37,21.9005
76.38,21.7967
76.39,21.6778
76.4,21.5424
76.41,21.3893
76.42,21.2182
76.43,21.0292
76.44,20.8232
76.45,20.602
76.46,20.3678
76.47,20.1234
76.48,19.8719
76.49,19.6172
76.5,19.3629
76.51,19.1131
76.52,18.8718
76.53,18.643
76.54,18.4304
76.55,18.2378
76.56,18.0684
76.57,17.9252
76.58,17.8109
76.59,17.7276
76.6,17.6772
76.61,17.6608
76.62,17.6793
76.63,17.7331
76.64,17.8217
76.65,17.9444
76.66,18.0999
76.67,18.2863
76.68,18.5013
76.69,18.7419
76.7,19.0049
76.71,19.2865
76.72,19.5827
76.73,19.8891
76.74,20.2013
76.75,20.5146
76.76,20.8243
76.77,21.1259
76.78,21.4149
76.79,21.6875
76.8,21.9398
76.81,22.1687
76.82,22.3717
76.83,22.5469
76.84,22.6931
76.85,22.8097
76.86,22.897
76.87,22.9561
76.88,22.9884
76.89,22.9964
76.9,22.9826
76.91,22.9504
76.92,22.9032
76.93,22.8447
76.94,22.7788
76.95,22.709
76.96,22.639
76.97,22.5719
76.98,22.5106
76.99,22.4571
77,22.413
77.01,22.379
77.02,22.355
77.03,22.3402
77.04,22.3327
77.05,22.3299
77.06,22.3285
77.07,22.3248
77.08,22.3144
77.09,22.293
77.1,22.2562
77.11,22.2002
77.12,22.1212
77.13,22.0167
77.14,21.8847
77.15,21.7242
77.16,21.5355
77.17,21.3198
77.18,21.0793
77.19,20.817
77.2,20.5367
77.21,20.2431
77.22,19.941
77.23,19.6355
77.24,19.3321
77.25,19.036
77.26,18.7525
77.27,18.4866
77.28,18.2428
77.29,18.0255
77.3,17.8384
77.31,17.6849
77.32,17.5679
77.33,17.4894
77.34,17.4512
77.35,17.4542
77.36,17.4988
77.37,17.5844
77.38,17.7101
77.39,17.8741
77.4,18.0739
77.41,18.3064
77.42,18.5678
77.43,18.8538
77.44,19.1597
77.45,19.4802
77.46,19.8098
77.47,20.1429
77.48,20.4737
77.49,20.7965
77.5,21.106
77.51,21.3971
77.52,21.6652
77.53,21.9064
77.54,22.1176
77.55,22.2965
77.56,22.4415
77.57,22.5523
77.58,22.6292
77.59,22.6736
77.6,22.6878
77.61,22.6745
77.62,22.6375
77.63,22.5809
77.64,22.5092
77.65,22.4273
77.66,22.3402
77.67,22.2528
77.68,22.1701
77.69,22.0967
77.7,22.0366
77.71,21.9935
77.72,21.9704
77.73,21.9693
77.74,21.9913
77.75,22.0365
77.76,22.1036
77.77,22.1903
77.78,22.2931
77.79,22.4072
77.8,22.527
77.81,22.6457
77.82,22.7565
77.83,22.852
77.84,22.9248
77.85,22.9684
77.86,22.9767
77.87,22.9448
77.88,22.8694
77.89,22.7484
77.9,22.5816
77.91,22.3703
77.92,22.1173
77.93,21.8269
77.94,21.5044
77.95,21.1561
77.96,20.7888
77.97,20.4099
77.98,20.0268
77.99,19.6469
78,19.2772
78.01,18.9245
78.02,18.5952
78.03,18.295
78.04,18.0291
78.05,17.802
78.06,17.6174
78.07,17.4785
78.08,17.3874
78.09,17.3457
78.1,17.3538
78.11,17.4113
78.12,17.5168
78.13,17.6679
78.14,17.8613
78.15,18.0928
78.16,18.3574
78.17,18.6492
78.18,18.9619
78.19,19.2885
78.2,19.6221
78.21,19.9552
78.22,20.2808
78.23,20.592
78.24,20.8823
78.25,21.1462
78.26,21.3788
78.27,21.5762
78.28,21.7357
78.29,21.8558
78.3,21.9361
78.31,21.9774
78.32,21.9815
78.33,21.9515
78.34,21.8911
78.35,21.8048
78.36,21.6977
78.37,21.5754
78.38,21.4436
78.39,21.3085
78.4,21.176
78.41,21.0522
78.42,20.9429
78.43,20.8537
78.44,20.7898
78.45,20.7561
78.46,20.7568
78.47,20.7954
78.48,20.8746
78.49,20.9961
78.5,21.1602
78.51,21.366
78.52,21.6111
78.53,21.8914
78.54,22.201
78.55,22.5327
78.56,22.8774
78.57,23.225
78.58,23.5642
78.59,23.883
78.6,24.1697
78.61,24.4126
78.62,24.6013
78.63,24.7268
78.64,24.782
78.65,24.7625
78.66,24.6662
78.67,24.4938
78.68,24.2486
78.69,23.9363
78.7,23.5643
78.71,23.142
78.72,22.6794
78.73,22.1876
78.74,21.6777
78.75,21.1606
78.76,20.647
78.77,20.1469
78.78,19.6695
78.79,19.2233
78.8,18.8157
78.81,18.4534
78.82,18.1418
78.83,17.8856
78.84,17.6881
78.85,17.5514
78.86,17.4763
78.87,17.462
78.88,17.5066
78.89,17.6063
78.9,17.756
78.91,17.9493
78.92,18.1787
78.93,18.4356
78.94,18.7109
78.95,18.9951
78.96,19.2786
78.97,19.5521
78.98,19.807
78.99,20.0356
79,20.2312
79.01,20.3886
79.02,20.504
79.03,20.5752
79.04,20.6015
79.05,20.5837
79.06,20.524
79.07,20.4256
79.08,20.2928
79.09,20.1305
79.1,19.9443
79.11,19.7398
79.12,19.5229
79.13,19.2996
79.14,19.0755
79.15,18.8562
79.16,18.647
79.17,18.4531
79.18,18.2793
79.19,18.1305
79.2,18.0112
79.21,17.926
79.22,17.8795
79.23,17.8762
79.24,17.9204
79.25,18.0165
79.26,18.1685
79.27,18.3802
79.28,18.6546
79.29,18.9944
79.3,19.4008
79.31,19.8742
79.32,20.4131
79.33,21.0144
79.34,21.6729
79.35,22.3812
79.36,23.1292
79.37,23.9048
79.38,24.6929
79.39,25.4765
79.4,26.2368
79.41,26.9534
79.42,27.6056
79.43,28.1732
79.44,28.6374
79.45,28.9821
79.46,29.1948
79.47,29.2675
79.48,29.197
79.49,28.9856
79.5,28.6403
79.51,28.1726
79.52,27.5977
79.53,26.9334
79.54,26.1991
79.55,25.4148
79.56,24.6007
79.57,23.7758
79.58,22.9581
79.59,22.1641
79.6,21.4083
79.61,20.7036
79.62,20.0607
79.63,19.4884
79.64,18.993
79.65,18.5784
79.66,18.2457
79.67,17.9932
79.68,17.8163
79.69,17.7076
79.7,17.6571
79.71,17.6531
79.72,17.6827
79.73,17.7324
79.74,17.7889
79.75,17.8399
79.76,17.8745
79.77,17.8837
79.78,17.8608
79.79,17.8012
79.8,17.7026
79.81,17.5648
79.82,17.3893
79.83,17.1791
79.84,16.9384
79.85,16.6719
79.86,16.3848
79.87,16.0823
79.88,15.7694
79.89,15.4507
79.9,15.1301
79.91,14.8112
79.92,14.4967
79.93,14.1888
79.94,13.889
79.95,13.5983
79.96,13.3175
79.97,13.0468
79.98,12.7861
79.99,12.5353
